STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
YR5253,New York(,Electronics,56719360,$24,$14.4,$2.4,$21.6,2019-11-26
YR5253,New York,Furniture,63448486,$71,$50.41,$4.97,$66.03,2019-11-26
YR5253,"New York""",Kitchen,58968811U,$26,$16.12,$1.56,$24.44,2019-11-26
YR5253,New York ,Cosmetics,78779907,$61,$37.21,$2.44,$58.56,2019-11-26
YR7896,New York),Kitchen,76066284A,$40,$28.8,$4,$36,2019-11-26
YR7896,New York,Kitchen,96146545P,$51,$35.19,$5.1,$45.9,2019-11-26
YR7896,New York,Education,42689819,$20,$13.8,$0.6,$19.4,2019-11-26
YR7896,New York,Kitchen,85824890,$63,$39.06,$3.78,$59.22,2019-11-26
YR7896,New York,Cosmetics,45985717J,$69,$46.92,$1.38,$67.62,2019-11-26
YR7896,New York%,Education,73553161H,$95,$66.5,$5.7,$89.3,2019-11-26
YR7896,New York,Electronics,43972473,$64,$48,$5.12,$58.88,2019-11-26
YR7896,New York,Kitchen,77890014A,$95,$70.3,$6.65,$88.35,2019-11-26
YR7896,New York%,Fashion,77461547,$16,$12,$0.8,$15.2,2019-11-26
YR7896,New York,Education,60336608L,$59,$42.48,$1.77,$57.23,2019-11-26
YR7896,New York,Electronics,38905029,$61,$41.48,$3.66,$57.34,2019-11-26
YR7896,New York,Education,79697265,$53,$38.69,$2.65,$50.35,2019-11-26
YR7896,New York#,Groceries,57433471I,$74,$48.1,$7.4,$66.6,2019-11-26
YR7896,New York,Electronics,81356201N,$76,$53.96,$7.6,$68.4,2019-11-26
YR7896,New York,Kitchen,65332641W,$35,$22.05,$1.4,$33.6,2019-11-26
YR7896,New York),Electronics,28619079W,$99,$69.3,$6.93,$92.07,2019-11-26
YR7896,"New York""",Groceries,81935729^,$43,$25.8,$4.3,$38.7,2019-11-26
YR7896,New York,Electronics,50509338,$44,$28.6,$4.4,$39.6,2019-11-26
YR7896,"New York""",Cosmetics,84564208M,$52,$33.8,$4.16,$47.84,2019-11-26
YR7896,New York),Education,93007202V,$38,$26.22,$2.28,$35.72,2019-11-26
YR7896,New York',Furniture,22285461\,$61,$41.48,$6.1,$54.9,2019-11-26
YR7896,"New York""",Groceries,64088439,$63,$45.99,$6.3,$56.7,2019-11-26
YR7896,New York,Furniture,29706726,$30,$18.3,$1.8,$28.2,2019-11-26
YR7896,New York+,Kitchen,11966552W,$33,$23.1,$0.99,$32.01,2019-11-26
YR7896,New York$,Groceries,19711914,$49,$30.87,$2.94,$46.06,2019-11-26
YR7896,New York,Kitchen,51940307,$52,$32.24,$5.2,$46.8,2019-11-26
YR7896,New York,Cosmetics,76953430V,$48,$31.68,$1.44,$46.56,2019-11-26
YR7896,New York,Education,59136352,$16,$10.24,$1.12,$14.88,2019-11-26
YR7896,New York,Electronics,43206176Q,$13,$9.23,$0.78,$12.22,2019-11-26
YR7896,New York,Groceries,87412414,$75,$48.75,$6,$69,2019-11-26
YR7896,New York ,Fashion,21348876R,$21,$15.54,$1.68,$19.32,2019-11-26
YR7896,New York,Fashion,37248840,$62,$38.44,$1.86,$60.14,2019-11-26
YR7896,New York%,Fashion,21195068,$54,$36.18,$3.78,$50.22,2019-11-26
YR7896,New York,Fashion,21909179U,$64,$45.44,$2.56,$61.44,2019-11-26
YR7896,New York*,Cosmetics,19865722,$11,$7.7,$1.1,$9.9,2019-11-26
YR7896,New York$,Furniture,11170043,$20,$13.2,$0.4,$19.6,2019-11-26
YR7896,New York*,Cosmetics,29692993,$94,$61.1,$1.88,$92.12,2019-11-26
YR7896,New York!,Education,55986022R,$35,$23.8,$1.05,$33.95,2019-11-26
YR7896,New York ,Electronics,61649475,$15,$9,$1.05,$13.95,2019-11-26
YR7896,New York,Furniture,47482604Y,$72,$54,$5.04,$66.96,2019-11-26
YR7896,New York,Cosmetics,99491882,$61,$40.26,$4.88,$56.12,2019-11-26
YR7896,New York,Cosmetics,80570678,$37,$22.94,$3.33,$33.67,2019-11-26
YR7896,New York ,Furniture,44329528\,$22,$14.52,$1.32,$20.68,2019-11-26
YR7896,New York!,Electronics,22834777E,$50,$30.5,$3.5,$46.5,2019-11-26
YR6095,New York,Education,19626770E,$69,$48.99,$2.07,$66.93,2019-11-26
YR6095,New York(,Cosmetics,56343078,$23,$14.95,$2.07,$20.93,2019-11-26
YR6095,New York+,Education,71748657,$32,$23.36,$2.88,$29.12,2019-11-26
YR6095,New York,Electronics,89527282,$92,$69,$3.68,$88.32,2019-11-26
YR6095,New York,Groceries,83677062Y,$61,$44.53,$4.88,$56.12,2019-11-26
YR6095,New York,Education,37559204,$25,$18.75,$2.5,$22.5,2019-11-26
YR6095,New York#,Groceries,64206542C,$48,$32.16,$2.4,$45.6,2019-11-26
YR6095,New York ,Kitchen,30256042,$49,$34.3,$4.9,$44.1,2019-11-26
YR6095,New York,Cosmetics,71015319S,$27,$18.36,$1.08,$25.92,2019-11-26
YR6095,New York',Education,49001464[,$20,$12.8,$1.6,$18.4,2019-11-26
YR6095,New York ,Electronics,48358764,$42,$31.5,$3.78,$38.22,2019-11-26
YR6095,New York(,Electronics,58271179,$13,$8.06,$0.52,$12.48,2019-11-26
YR6095,New York(,Groceries,44656372,$27,$19.17,$1.35,$25.65,2019-11-26
YR6095,New York*,Kitchen,12768554_,$15,$11.25,$0.9,$14.1,2019-11-26
YR6095,New York!,Fashion,92872619R,$70,$44.8,$5.6,$64.4,2019-11-26
YR6095,New York(,Cosmetics,30154418A,$52,$34.84,$1.56,$50.44,2019-11-26
YR6095,New York+,Fashion,34211120Y,$12,$7.8,$0.24,$11.76,2019-11-26
YR6095,New York,Furniture,95775756,$89,$60.52,$2.67,$86.33,2019-11-26
YR6095,New York#,Fashion,50201721,$52,$33.28,$1.04,$50.96,2019-11-26
YR6095,New York,Groceries,70314941_,$14,$9.38,$0.28,$13.72,2019-11-26
YR6095,New York,Fashion,43782958,$89,$59.63,$8.01,$80.99,2019-11-26
YR6095,New York(,Fashion,21126403Z,$47,$32.43,$1.41,$45.59,2019-11-26
YR6095,New York',Furniture,91172485[,$39,$27.69,$1.17,$37.83,2019-11-26
YR6095,New York,Education,24776611A,$99,$67.32,$8.91,$90.09,2019-11-26
YR6095,New York ,Electronics,96234436,$29,$19.72,$2.9,$26.1,2019-11-26
YR6095,New York#,Kitchen,43494567E,$61,$39.65,$2.44,$58.56,2019-11-26
YR6095,New York,Furniture,69419555W,$48,$31.68,$4.8,$43.2,2019-11-26
YR6095,New York,Kitchen,86574707O,$89,$58.74,$7.12,$81.88,2019-11-26
YR6095,New York,Fashion,30511474[,$78,$48.36,$7.02,$70.98,2019-11-26
YR6095,New York,Fashion,28413085,$86,$60.2,$6.02,$79.98,2019-11-26
YR6095,New York),Fashion,14062194,$49,$30.38,$3.92,$45.08,2019-11-26
YR6095,New York!,Cosmetics,82243347,$44,$29.04,$4.4,$39.6,2019-11-26
YR6095,New York+,Kitchen,25152893J,$79,$47.4,$1.58,$77.42,2019-11-26
YR6095,New York*,Electronics,59073181O,$67,$40.2,$2.01,$64.99,2019-11-26
YR6095,New York),Furniture,63640747S,$24,$14.64,$1.92,$22.08,2019-11-26
YR6095,New York,Furniture,87445373[,$60,$40.8,$4.2,$55.8,2019-11-26
YR6095,New York,Cosmetics,52794494Z,$62,$42.16,$5.58,$56.42,2019-11-26
YR6095,New York,Furniture,39858093`,$94,$65.8,$7.52,$86.48,2019-11-26
YR6095,New York,Education,70754394_,$90,$55.8,$9,$81,2019-11-26
YR6095,New York',Electronics,38633117,$26,$16.9,$0.78,$25.22,2019-11-26
YR6095,New York,Kitchen,43988952J,$97,$70.81,$4.85,$92.15,2019-11-26
YR6095,New York,Cosmetics,68576354L,$70,$49,$7,$63,2019-11-26
YR6095,New York,Kitchen,20274963[,$95,$64.6,$4.75,$90.25,2019-11-26
YR6095,New York!,Education,48820190H,$88,$61.6,$8.8,$79.2,2019-11-26
YR6095,New York,Groceries,93040161E,$73,$54.02,$5.11,$67.89,2019-11-26
YR6095,New York,Education,49460144J,$49,$34.3,$2.94,$46.06,2019-11-26
YR6095,New York,Cosmetics,18500671,$27,$17.55,$2.43,$24.57,2019-11-26
YR4368,New York,Groceries,81133728W,$39,$25.74,$1.56,$37.44,2019-11-26
YR4368,New York,Education,40794677,$88,$59.84,$7.92,$80.08,2019-11-26
YR4368,New York,Cosmetics,78881530Q,$37,$23.31,$2.96,$34.04,2019-11-26
YR4368,"New York""",Groceries,64036254,$75,$51.75,$7.5,$67.5,2019-11-26
YR4368,New York,Cosmetics,30527954,$13,$8.32,$0.39,$12.61,2019-11-26
YR4368,New York ,Cosmetics,40204162_,$52,$36.92,$2.08,$49.92,2019-11-26
YR4368,New York',Groceries,87104797,$52,$34.84,$2.6,$49.4,2019-11-26
YR4368,New York,Furniture,70740661,$89,$54.29,$1.78,$87.22,2019-11-26
YR4368,New York,Fashion,30187377P,$65,$46.8,$5.85,$59.15,2019-11-26
YR4368,New York ,Electronics,63918151N,$24,$16.8,$0.96,$23.04,2019-11-26
YR4368,New York,Furniture,47435913H,$83,$57.27,$8.3,$74.7,2019-11-26
YR4368,New York,Cosmetics,42404174,$82,$59.86,$4.92,$77.08,2019-11-26
YR4368,New York,Furniture,58282165A,$10,$7.4,$0.2,$9.8,2019-11-26
YR4368,New York,Groceries,39965209,$67,$43.55,$3.35,$63.65,2019-11-26
YR4368,New York#,Groceries,61954345],$68,$41.48,$4.08,$63.92,2019-11-26
YR4368,New York*,Fashion,11057434,$47,$31.96,$4.23,$42.77,2019-11-26
YR4368,New York,Education,87371215I,$78,$56.16,$1.56,$76.44,2019-11-26
YR4368,New York$,Groceries,38940734B,$88,$64.24,$8.8,$79.2,2019-11-26
YR4368,New York#,Kitchen,18756103,$98,$68.6,$3.92,$94.08,2019-11-26
YR4368,New York),Furniture,11554565,$18,$11.88,$0.72,$17.28,2019-11-26
YR4368,New York,Fashion,67024536,$26,$16.38,$1.56,$24.44,2019-11-26
YR4368,New York%,Furniture,60007019T,$56,$36.4,$3.92,$52.08,2019-11-26
YR4368,New York%,Groceries,44944763D,$60,$39.6,$5.4,$54.6,2019-11-26
YR4368,New York,Furniture,16201782\,$78,$52.26,$2.34,$75.66,2019-11-26
YR4368,New York,Furniture,85509033,$13,$8.32,$0.91,$12.09,2019-11-26
YR4368,New York,Cosmetics,83078308,$38,$27.74,$1.14,$36.86,2019-11-26
YR4368,New York,Furniture,71171875,$40,$25.2,$2.8,$37.2,2019-11-26
YR4368,New York*,Kitchen,27185363,$63,$43.47,$4.41,$58.59,2019-11-26
YR4368,New York,Cosmetics,80776672\,$34,$24.48,$3.4,$30.6,2019-11-26
YR4368,New York(,Education,71572875P,$13,$8.19,$1.17,$11.83,2019-11-26
YR5986,New York*,Fashion,34996643Z,$49,$35.28,$3.43,$45.57,2019-11-26
YR5986,New York ,Fashion,39811401P,$79,$59.25,$5.53,$73.47,2019-11-26
YR5986,New York+,Fashion,47779235,$91,$54.6,$8.19,$82.81,2019-11-26
YR5986,New York,Cosmetics,33343200,$24,$17.28,$1.92,$22.08,2019-11-26
YR5986,New York',Electronics,12579040,$43,$31.82,$3.01,$39.99,2019-11-26
YR5986,New York,Fashion,15973815,$87,$60.9,$6.09,$80.91,2019-11-26
YR5986,New York,Cosmetics,51105346,$36,$26.64,$1.8,$34.2,2019-11-26
YR5986,New York,Groceries,24403076,$46,$27.6,$3.68,$42.32,2019-11-26
YR5986,New York!,Education,89101562I,$82,$60.68,$2.46,$79.54,2019-11-26
YR5986,New York,Groceries,64327392F,$96,$68.16,$7.68,$88.32,2019-11-26
YR5986,New York',Electronics,25394592,$40,$27.6,$2.4,$37.6,2019-11-26
YR5986,New York,Cosmetics,30118713K,$82,$59.86,$5.74,$76.26,2019-11-26
YR5986,New York,Education,64288940I,$14,$9.8,$0.42,$13.58,2019-11-26
YR5986,New York',Groceries,85072326,$88,$54.56,$7.92,$80.08,2019-11-26
YR5986,New York',Fashion,35644836,$20,$13.2,$1,$19,2019-11-26
YR5986,New York ,Furniture,21741638A,$85,$59.5,$5.1,$79.9,2019-11-26
YR5986,New York,Electronics,33293762[,$42,$28.14,$0.84,$41.16,2019-11-26
YR5986,New York,Furniture,86714782_,$55,$38.5,$4.95,$50.05,2019-11-26
YR5986,New York,Education,81707763,$69,$43.47,$4.14,$64.86,2019-11-26
YR5986,New York,Electronics,94781494,$27,$19.98,$2.7,$24.3,2019-11-26
YR5986,New York,Education,27644042N,$43,$27.95,$2.15,$40.85,2019-11-26
YR5986,New York+,Education,16605529,$71,$48.28,$2.13,$68.87,2019-11-26
YR5986,New York,Electronics,23057250\,$59,$43.07,$4.13,$54.87,2019-11-26
YR5986,New York,Groceries,51003723I,$40,$26.8,$3.2,$36.8,2019-11-26
YR5986,New York(,Education,28001098,$47,$35.25,$3.76,$43.24,2019-11-26
YR5986,New York+,Kitchen,48496093\,$34,$24.48,$1.7,$32.3,2019-11-26
YR5986,New York%,Furniture,10140075,$87,$52.2,$3.48,$83.52,2019-11-26
YR5986,New York!,Furniture,22560119,$88,$66,$2.64,$85.36,2019-11-26
YR5986,New York,Kitchen,41363220B,$94,$62.04,$4.7,$89.3,2019-11-26
YR5986,New York,Cosmetics,24114685,$64,$40.96,$3.2,$60.8,2019-11-26
YR5986,New York,Education,41220397K,$38,$26.98,$2.66,$35.34,2019-11-26
YR5986,New York+,Groceries,35339965,$94,$56.4,$2.82,$91.18,2019-11-26
YR5986,New York,Kitchen,86420898,$55,$39.05,$5.5,$49.5,2019-11-26
YR5986,New York!,Electronics,33752441J,$80,$48.8,$7.2,$72.8,2019-11-26
YR5986,New York,Furniture,86187438,$27,$16.47,$0.54,$26.46,2019-11-26
YR8737,New York,Cosmetics,12153320X,$55,$35.75,$1.1,$53.9,2019-11-26
YR8737,New York,Fashion,73863525R,$67,$42.88,$1.34,$65.66,2019-11-26
YR8737,New York,Furniture,84240112B,$16,$9.92,$1.12,$14.88,2019-11-26
YR8737,New York,Groceries,25921936,$71,$42.6,$6.39,$64.61,2019-11-26
YR8737,New York,Furniture,48051147,$91,$66.43,$8.19,$82.81,2019-11-26
YR8737,New York ,Furniture,57513122I,$16,$10.56,$1.28,$14.72,2019-11-26
YR8737,New York+,Cosmetics,50012207Z,$82,$54.12,$4.1,$77.9,2019-11-26
YR8737,New York$,Fashion,32469787,$60,$43.2,$6,$54,2019-11-26
YR8737,New York#,Groceries,81850585,$47,$28.67,$3.29,$43.71,2019-11-26
YR8737,New York,Furniture,64541625,$49,$33.81,$1.96,$47.04,2019-11-26
YR8737,New York#,Fashion,67175598,$45,$30.6,$2.7,$42.3,2019-11-26
YR8737,New York&,Kitchen,50558776[,$19,$13.11,$1.14,$17.86,2019-11-26
YR8737,New York,Kitchen,97852172,$49,$29.89,$4.41,$44.59,2019-11-26
YR8737,New York(,Furniture,66664733Y,$57,$37.05,$5.13,$51.87,2019-11-26
YR8737,New York),Kitchen,60608520Z,$19,$13.87,$1.52,$17.48,2019-11-26
YR8737,New York,Education,59427490C,$97,$66.93,$6.79,$90.21,2019-11-26
YR8737,New York+,Electronics,46070861,$49,$29.4,$2.45,$46.55,2019-11-26
YR8737,New York+,Fashion,14573059,$16,$9.92,$0.96,$15.04,2019-11-26
YR8737,New York,Electronics,21947631,$46,$31.28,$1.38,$44.62,2019-11-26
YR8737,New York(,Electronics,56290893,$36,$21.96,$2.88,$33.12,2019-11-26
YR8737,New York,Cosmetics,47743530L,$100,$65,$10,$90,2019-11-26
YR8737,New York,Kitchen,25084228E,$24,$15.6,$2.16,$21.84,2019-11-26
YR8737,New York,Kitchen,17322387B,$80,$50.4,$4.8,$75.2,2019-11-26
YR8737,New York,Education,78332214H,$79,$48.19,$2.37,$76.63,2019-11-26
YR8737,New York,Cosmetics,60028991I,$43,$32.25,$1.29,$41.71,2019-11-26
YR8737,New York,Kitchen,75536193,$96,$70.08,$4.8,$91.2,2019-11-26
YR6068,New York,Electronics,65335388],$34,$23.8,$3.4,$30.6,2019-11-26
YR6068,New York,Furniture,52442932M,$56,$39.76,$5.04,$50.96,2019-11-26
YR6068,New York$,Fashion,56804504,$94,$63.92,$3.76,$90.24,2019-11-26
YR6068,New York%,Kitchen,69718933,$67,$49.58,$6.7,$60.3,2019-11-26
YR6068,New York ,Cosmetics,90790710,$71,$43.31,$5.68,$65.32,2019-11-26
YR6068,New York!,Cosmetics,71784362L,$54,$34.56,$4.86,$49.14,2019-11-26
YR6068,New York(,Furniture,17860717,$41,$28.29,$1.64,$39.36,2019-11-26
YR6068,New York!,Cosmetics,67672729,$16,$10.4,$1.44,$14.56,2019-11-26
YR6068,New York#,Groceries,80194396,$84,$55.44,$2.52,$81.48,2019-11-26
YR6068,New York,Groceries,43442382,$16,$11.04,$1.44,$14.56,2019-11-26
YR6068,New York,Electronics,77961425,$77,$49.28,$6.16,$70.84,2019-11-26
YR6068,New York),Furniture,89247131G,$74,$50.32,$4.44,$69.56,2019-11-26
YR6068,New York,Cosmetics,11148071,$60,$43.8,$1.2,$58.8,2019-11-26
YR6068,New York,Furniture,52558288,$26,$18.72,$2.6,$23.4,2019-11-26
YR6068,New York(,Education,39956970N,$71,$48.28,$7.1,$63.9,2019-11-26
YR6068,New York',Furniture,36965942X,$17,$12.75,$1.19,$15.81,2019-11-26
YR6068,New York,Kitchen,51992492,$53,$33.92,$4.24,$48.76,2019-11-26
YR6068,"New York""",Electronics,38786926,$80,$56.8,$6.4,$73.6,2019-11-26
YR6068,New York,Electronics,77977905U,$73,$53.29,$5.11,$67.89,2019-11-26
YR6068,New York,Groceries,89884338B,$17,$11.05,$1.7,$15.3,2019-11-26
YR6068,New York*,Cosmetics,48905334U,$42,$27.3,$0.84,$41.16,2019-11-26
YR6068,New York#,Furniture,14383544,$62,$37.82,$1.86,$60.14,2019-11-26
YR6068,New York,Kitchen,70078735,$62,$40.3,$1.24,$60.76,2019-11-26
YR6068,New York,Electronics,33054809],$100,$69,$4,$96,2019-11-26
YR6068,New York,Cosmetics,99390258F,$86,$52.46,$6.02,$79.98,2019-11-26
YR6068,New York,Fashion,95973510P,$93,$57.66,$6.51,$86.49,2019-11-26
YR6068,New York,Electronics,97887878,$64,$39.68,$1.92,$62.08,2019-11-26
YR6068,New York,Electronics,19115905Z,$11,$7.81,$0.44,$10.56,2019-11-26
YR6068,New York,Groceries,23958129,$61,$44.53,$2.44,$58.56,2019-11-26
YR6068,"New York""",Cosmetics,91730041X,$90,$56.7,$8.1,$81.9,2019-11-26
YR6068,New York',Kitchen,67722167,$95,$59.85,$3.8,$91.2,2019-11-26
YR6068,New York(,Furniture,15081176W,$32,$20.48,$2.24,$29.76,2019-11-26
YR6068,New York,Fashion,55524597,$46,$32.2,$2.76,$43.24,2019-11-26
YR6068,New York+,Electronics,16127624J,$34,$22.78,$2.72,$31.28,2019-11-26
YR6068,New York,Education,76623840],$37,$22.57,$2.96,$34.04,2019-11-26
YR6068,New York,Groceries,38070068,$45,$29.25,$4.5,$40.5,2019-11-26
YR6068,New York%,Kitchen,15924377A,$56,$35.84,$5.04,$50.96,2019-11-26
YR6068,New York,Furniture,28775634,$50,$35,$1.5,$48.5,2019-11-26
YR6068,New York,Kitchen,24471740,$33,$20.79,$2.97,$30.03,2019-11-26
YR6068,New York',Furniture,65057983,$10,$7,$0.7,$9.3,2019-11-26
YR6068,New York%,Groceries,26690979,$91,$57.33,$8.19,$82.81,2019-11-26
YR6068,New York(,Electronics,92293090A,$62,$39.68,$5.58,$56.42,2019-11-26
YR6068,New York,Fashion,41857604,$47,$31.02,$1.41,$45.59,2019-11-26
YR6068,New York,Cosmetics,79274291A,$33,$22.11,$3.3,$29.7,2019-11-26
YR6068,New York,Kitchen,81048583J,$59,$43.66,$5.9,$53.1,2019-11-26
YR6068,New York,Kitchen,90689086Q,$96,$57.6,$3.84,$92.16,2019-11-26
YR1475,New York,Groceries,36122741L,$87,$53.94,$1.74,$85.26,2019-11-26
YR1475,New York,Electronics,72874755I,$32,$21.44,$2.24,$29.76,2019-11-26
YR1475,"New York""",Kitchen,95874633B,$56,$34.16,$3.92,$52.08,2019-11-26
YR1475,New York,Fashion,57128601,$43,$31.82,$0.86,$42.14,2019-11-26
YR1475,New York,Kitchen,98450927T,$40,$24.4,$2.8,$37.2,2019-11-26
YR1475,New York),Kitchen,44810180`,$91,$55.51,$1.82,$89.18,2019-11-26
YR1475,New York!,Fashion,66884460I,$71,$46.86,$5.68,$65.32,2019-11-26
YR1475,New York,Kitchen,56785278T,$99,$66.33,$5.94,$93.06,2019-11-26
YR1475,New York,Furniture,31346435S,$58,$40.02,$5.22,$52.78,2019-11-26
YR1475,New York,Fashion,69326171,$66,$42.9,$3.3,$62.7,2019-11-26
YR1475,New York$,Groceries,76593627U,$72,$52.56,$4.32,$67.68,2019-11-26
YR1475,New York,Cosmetics,37199401I,$100,$75,$5,$95,2019-11-26
YR1475,New York,Furniture,74668273`,$54,$39.96,$2.7,$51.3,2019-11-26
YR1475,New York,Electronics,88810424M,$95,$57,$2.85,$92.15,2019-11-26
YR1475,New York,Groceries,54398498J,$38,$28.12,$1.14,$36.86,2019-11-26
YR1475,New York,Kitchen,71971130M,$69,$42.78,$4.14,$64.86,2019-11-26
YR1475,New York,Education,74610595,$21,$13.65,$0.63,$20.37,2019-11-26
YR1475,New York ,Furniture,18088684,$77,$55.44,$3.08,$73.92,2019-11-26
YR1475,New York,Fashion,38446350,$43,$27.95,$1.72,$41.28,2019-11-26
YR1475,New York%,Groceries,24026794,$98,$68.6,$2.94,$95.06,2019-11-26
YR1475,New York#,Cosmetics,20137634R,$31,$18.6,$2.48,$28.52,2019-11-26
YR1475,New York),Fashion,60657958,$73,$51.83,$4.38,$68.62,2019-11-26
YR1475,New York%,Electronics,17066955\,$35,$23.1,$2.45,$32.55,2019-11-26
YR1475,New York,Fashion,37350463T,$63,$46.62,$1.89,$61.11,2019-11-26
YR1475,New York,Furniture,46101074,$24,$16.8,$0.72,$23.28,2019-11-26
YR1475,New York$,Kitchen,89389953^,$14,$10.08,$0.56,$13.44,2019-11-26
YR1475,New York*,Electronics,90175476,$38,$25.84,$3.42,$34.58,2019-11-26
YR1475,"New York""",Groceries,11521606I,$86,$51.6,$1.72,$84.28,2019-11-26
YR1475,New York,Kitchen,26723937J,$83,$54.78,$1.66,$81.34,2019-11-26
YR1475,New York ,Cosmetics,93674621,$11,$7.48,$0.55,$10.45,2019-11-26
YR1632,New York!,Electronics,47386474,$95,$67.45,$6.65,$88.35,2019-11-26
YR1632,New York),Groceries,12425231F,$56,$41.44,$3.36,$52.64,2019-11-26
YR1632,New York,Kitchen,90875854,$80,$54.4,$4,$76,2019-11-26
YR1632,New York,Cosmetics,24131164,$50,$32,$4.5,$45.5,2019-11-26
YR1632,New York,Education,64527893H,$48,$32.64,$4.8,$43.2,2019-11-26
YR1632,New York$,Education,86217651,$84,$60.48,$4.2,$79.8,2019-11-26
YR1632,New York,Education,43560485D,$18,$13.32,$0.54,$17.46,2019-11-26
YR1632,New York,Kitchen,41225891X,$37,$25.53,$3.7,$33.3,2019-11-26
YR1632,New York,Kitchen,61698913X,$94,$68.62,$1.88,$92.12,2019-11-26
YR1632,New York#,Fashion,37847595^,$31,$20.46,$2.79,$28.21,2019-11-26
YR1632,New York,Kitchen,35526733,$29,$20.01,$1.45,$27.55,2019-11-26
YR1632,New York,Groceries,16383056P,$34,$21.42,$2.04,$31.96,2019-11-26
YR1632,New York!,Cosmetics,82191162,$56,$34.72,$5.04,$50.96,2019-11-26
YR1632,New York,Groceries,90823669,$79,$52.14,$5.53,$73.47,2019-11-26
YR1632,New York),Furniture,33521728_,$43,$31.39,$1.72,$41.28,2019-11-26
YR1632,New York),Education,20695190N,$83,$55.61,$4.15,$78.85,2019-11-26
YR1632,New York,Furniture,94553527,$85,$55.25,$1.7,$83.3,2019-11-26
YR1632,New York,Groceries,43835144,$90,$63,$5.4,$84.6,2019-11-26
YR1632,New York',Kitchen,88760986,$15,$9.45,$1.35,$13.65,2019-11-26
YR1632,New York#,Furniture,29176635S,$60,$37.2,$2.4,$57.6,2019-11-26
YR1632,New York,Fashion,82496032A,$73,$48.91,$2.19,$70.81,2019-11-26
YR1632,New York#,Groceries,50643920H,$64,$41.6,$4.48,$59.52,2019-11-26
YR1632,New York,Kitchen,61495666O,$52,$35.88,$1.56,$50.44,2019-11-26
YR1632,"New York""",Groceries,17800292,$56,$33.6,$1.68,$54.32,2019-11-26
YR1632,New York+,Furniture,27034301U,$41,$25.83,$1.64,$39.36,2019-11-26
YR1632,New York&,Furniture,99881896D,$92,$59.8,$8.28,$83.72,2019-11-26
YR1632,New York,Kitchen,96879882,$58,$38.86,$1.16,$56.84,2019-11-26
YR5190,New York,Groceries,85465087,$51,$31.62,$3.57,$47.43,2019-11-26
YR5190,New York$,Cosmetics,49108581],$21,$14.28,$0.42,$20.58,2019-11-26
YR5190,New York,Education,34897766L,$19,$14.06,$1.14,$17.86,2019-11-26
YR5190,New York&,Fashion,52091369,$50,$37.5,$4.5,$45.5,2019-11-26
YR5190,New York,Electronics,39998168,$39,$26.13,$1.17,$37.83,2019-11-26
YR5190,New York ,Education,65761108,$23,$14.26,$1.38,$21.62,2019-11-26
YR5190,New York,Groceries,86456604,$70,$51.1,$2.8,$67.2,2019-11-26
YR5190,New York,Fashion,69479980H,$34,$20.4,$0.68,$33.32,2019-11-26
YR5190,New York,Groceries,28498229,$59,$43.66,$1.77,$57.23,2019-11-26
YR5190,New York,Cosmetics,12477416C,$68,$48.96,$2.04,$65.96,2019-11-26
YR5190,New York',Groceries,68592834T,$74,$54.76,$2.22,$71.78,2019-11-26
YR5190,New York,Fashion,95819702,$52,$36.4,$1.56,$50.44,2019-11-26
YR5190,New York ,Education,56016235Z,$54,$40.5,$2.16,$51.84,2019-11-26
YR5190,New York,Cosmetics,42505798\,$91,$62.79,$3.64,$87.36,2019-11-26
YR5190,"New York""",Fashion,42384948Z,$61,$45.75,$2.44,$58.56,2019-11-26
YR5190,New York,Education,69306945H,$76,$51.68,$6.84,$69.16,2019-11-26
YR5190,New York,Fashion,28141174,$90,$67.5,$8.1,$81.9,2019-11-26
YR5190,New York(,Fashion,40168457,$19,$13.87,$0.95,$18.05,2019-11-26
YR5190,New York!,Groceries,34518737,$19,$13.68,$1.33,$17.67,2019-11-26
YR5190,New York&,Electronics,12647705,$27,$19.44,$2.16,$24.84,2019-11-26
YR5190,New York,Cosmetics,15174560,$86,$58.48,$4.3,$81.7,2019-11-26
YR5190,New York*,Cosmetics,74530944W,$87,$65.25,$4.35,$82.65,2019-11-26
YR5190,New York%,Groceries,36617126,$58,$40.02,$4.64,$53.36,2019-11-26
YR5190,New York%,Fashion,23840026V,$100,$68,$2,$98,2019-11-26
